generated_at,date,Temperatur,Luftfeuchtigkeit,Regen
2024-12-27 13:00:06.809902,2024-12-27 00:00:00+00:00,4.6219997,98.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 01:00:00+00:00,4.3719997,99.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 02:00:00+00:00,4.322,98.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 03:00:00+00:00,3.722,99.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 04:00:00+00:00,3.622,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 05:00:00+00:00,3.472,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 06:00:00+00:00,3.0219998,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 07:00:00+00:00,2.872,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 08:00:00+00:00,2.572,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 09:00:00+00:00,2.372,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 10:00:00+00:00,2.572,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 11:00:00+00:00,2.822,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 12:00:00+00:00,3.0219998,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 13:00:00+00:00,3.122,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 14:00:00+00:00,2.872,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 15:00:00+00:00,2.872,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 16:00:00+00:00,2.822,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 17:00:00+00:00,2.7719998,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 18:00:00+00:00,2.7719998,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 19:00:00+00:00,2.7719998,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 20:00:00+00:00,2.822,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 21:00:00+00:00,2.7719998,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 22:00:00+00:00,2.622,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-27 23:00:00+00:00,2.572,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 00:00:00+00:00,2.372,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 01:00:00+00:00,2.2719998,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 02:00:00+00:00,2.122,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 03:00:00+00:00,1.3720001,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 04:00:00+00:00,0.922,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 05:00:00+00:00,0.922,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 06:00:00+00:00,0.722,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 07:00:00+00:00,0.622,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 08:00:00+00:00,0.772,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 09:00:00+00:00,0.37199998,100.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 10:00:00+00:00,0.97199994,93.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 11:00:00+00:00,0.672,96.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 12:00:00+00:00,1.1220001,94.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 13:00:00+00:00,1.172,92.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 14:00:00+00:00,1.172,92.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 15:00:00+00:00,0.82199997,95.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 16:00:00+00:00,0.322,97.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 17:00:00+00:00,0.072000004,98.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 18:00:00+00:00,0.222,98.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 19:00:00+00:00,0.57199997,98.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 20:00:00+00:00,0.772,98.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 21:00:00+00:00,0.922,98.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 22:00:00+00:00,1.2720001,99.0,0.0
2024-12-27 13:00:06.809902,2024-12-28 23:00:00+00:00,1.972,98.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 00:00:00+00:00,4.6219997,98.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 01:00:00+00:00,4.3719997,99.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 02:00:00+00:00,4.322,98.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 03:00:00+00:00,3.722,99.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 04:00:00+00:00,3.622,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 05:00:00+00:00,3.472,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 06:00:00+00:00,3.0219998,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 07:00:00+00:00,2.872,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 08:00:00+00:00,2.572,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 09:00:00+00:00,2.372,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 10:00:00+00:00,2.572,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 11:00:00+00:00,2.822,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 12:00:00+00:00,3.0219998,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 13:00:00+00:00,3.122,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 14:00:00+00:00,2.872,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 15:00:00+00:00,2.872,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 16:00:00+00:00,2.822,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 17:00:00+00:00,2.7719998,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 18:00:00+00:00,2.7719998,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 19:00:00+00:00,2.7719998,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 20:00:00+00:00,2.822,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 21:00:00+00:00,2.7719998,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 22:00:00+00:00,2.622,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-27 23:00:00+00:00,2.572,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 00:00:00+00:00,2.372,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 01:00:00+00:00,2.2719998,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 02:00:00+00:00,2.122,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 03:00:00+00:00,1.3720001,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 04:00:00+00:00,0.922,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 05:00:00+00:00,0.922,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 06:00:00+00:00,0.722,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 07:00:00+00:00,0.622,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 08:00:00+00:00,0.772,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 09:00:00+00:00,0.37199998,100.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 10:00:00+00:00,0.97199994,93.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 11:00:00+00:00,0.672,96.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 12:00:00+00:00,1.1220001,94.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 13:00:00+00:00,1.172,92.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 14:00:00+00:00,1.172,92.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 15:00:00+00:00,0.82199997,95.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 16:00:00+00:00,0.322,97.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 17:00:00+00:00,0.072000004,98.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 18:00:00+00:00,0.222,98.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 19:00:00+00:00,0.57199997,98.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 20:00:00+00:00,0.772,98.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 21:00:00+00:00,0.922,98.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 22:00:00+00:00,1.2720001,99.0,0.0
2024-12-27 14:00:04.313158,2024-12-28 23:00:00+00:00,1.972,98.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 00:00:00+00:00,4.6219997,98.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 01:00:00+00:00,4.3719997,99.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 02:00:00+00:00,4.322,98.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 03:00:00+00:00,3.722,99.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 04:00:00+00:00,3.622,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 05:00:00+00:00,3.472,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 06:00:00+00:00,3.0219998,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 07:00:00+00:00,2.872,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 08:00:00+00:00,2.572,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 09:00:00+00:00,2.372,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 10:00:00+00:00,2.572,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 11:00:00+00:00,2.822,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 12:00:00+00:00,2.922,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 13:00:00+00:00,3.072,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 14:00:00+00:00,2.922,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 15:00:00+00:00,2.872,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 16:00:00+00:00,2.872,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 17:00:00+00:00,2.822,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 18:00:00+00:00,2.622,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 19:00:00+00:00,2.7719998,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 20:00:00+00:00,2.7719998,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 21:00:00+00:00,2.7719998,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 22:00:00+00:00,2.622,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-27 23:00:00+00:00,2.472,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 00:00:00+00:00,1.972,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 01:00:00+00:00,1.5220001,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 02:00:00+00:00,1.172,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 03:00:00+00:00,0.772,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 04:00:00+00:00,0.322,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 05:00:00+00:00,0.222,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 06:00:00+00:00,0.222,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 07:00:00+00:00,0.17199999,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 08:00:00+00:00,-0.078,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 09:00:00+00:00,-0.178,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 10:00:00+00:00,0.27199998,98.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 11:00:00+00:00,0.422,98.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 12:00:00+00:00,1.472,92.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 13:00:00+00:00,2.222,88.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 14:00:00+00:00,2.372,87.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 15:00:00+00:00,1.572,91.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 16:00:00+00:00,0.37199998,96.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 17:00:00+00:00,-0.428,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 18:00:00+00:00,-0.47800002,98.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 19:00:00+00:00,-0.578,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 20:00:00+00:00,-0.728,99.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 21:00:00+00:00,-0.92800003,100.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 22:00:00+00:00,-0.278,98.0,0.0
2024-12-27 15:00:04.729800,2024-12-28 23:00:00+00:00,0.322,99.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 00:00:00+00:00,4.6219997,98.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 01:00:00+00:00,4.3719997,99.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 02:00:00+00:00,4.322,98.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 03:00:00+00:00,3.722,99.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 04:00:00+00:00,3.622,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 05:00:00+00:00,3.472,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 06:00:00+00:00,3.0219998,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 07:00:00+00:00,2.872,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 08:00:00+00:00,2.572,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 09:00:00+00:00,2.372,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 10:00:00+00:00,2.572,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 11:00:00+00:00,2.822,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 12:00:00+00:00,2.922,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 13:00:00+00:00,3.072,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 14:00:00+00:00,2.922,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 15:00:00+00:00,2.872,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 16:00:00+00:00,2.872,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 17:00:00+00:00,2.822,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 18:00:00+00:00,2.622,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 19:00:00+00:00,2.7719998,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 20:00:00+00:00,2.7719998,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 21:00:00+00:00,2.7719998,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 22:00:00+00:00,2.622,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-27 23:00:00+00:00,2.472,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 00:00:00+00:00,1.972,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 01:00:00+00:00,1.5220001,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 02:00:00+00:00,1.172,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 03:00:00+00:00,0.772,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 04:00:00+00:00,0.322,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 05:00:00+00:00,0.222,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 06:00:00+00:00,0.222,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 07:00:00+00:00,0.17199999,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 08:00:00+00:00,-0.078,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 09:00:00+00:00,-0.178,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 10:00:00+00:00,0.27199998,98.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 11:00:00+00:00,0.422,98.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 12:00:00+00:00,1.472,92.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 13:00:00+00:00,2.222,88.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 14:00:00+00:00,2.372,87.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 15:00:00+00:00,1.572,91.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 16:00:00+00:00,0.37199998,96.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 17:00:00+00:00,-0.428,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 18:00:00+00:00,-0.47800002,98.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 19:00:00+00:00,-0.578,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 20:00:00+00:00,-0.728,99.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 21:00:00+00:00,-0.92800003,100.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 22:00:00+00:00,-0.278,98.0,0.0
2024-12-27 16:00:07.688230,2024-12-28 23:00:00+00:00,0.322,99.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 00:00:00+00:00,4.6219997,98.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 01:00:00+00:00,4.3719997,99.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 02:00:00+00:00,4.322,98.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 03:00:00+00:00,3.722,99.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 04:00:00+00:00,3.622,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 05:00:00+00:00,3.472,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 06:00:00+00:00,3.0219998,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 07:00:00+00:00,2.872,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 08:00:00+00:00,2.572,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 09:00:00+00:00,2.372,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 10:00:00+00:00,2.572,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 11:00:00+00:00,2.822,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 12:00:00+00:00,2.922,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 13:00:00+00:00,3.072,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 14:00:00+00:00,2.922,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 15:00:00+00:00,2.872,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 16:00:00+00:00,2.872,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 17:00:00+00:00,2.822,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 18:00:00+00:00,2.622,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 19:00:00+00:00,2.7719998,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 20:00:00+00:00,2.7719998,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 21:00:00+00:00,2.7719998,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 22:00:00+00:00,2.622,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-27 23:00:00+00:00,2.472,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 00:00:00+00:00,1.972,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 01:00:00+00:00,1.5220001,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 02:00:00+00:00,1.172,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 03:00:00+00:00,0.772,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 04:00:00+00:00,0.322,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 05:00:00+00:00,0.222,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 06:00:00+00:00,0.222,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 07:00:00+00:00,0.17199999,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 08:00:00+00:00,-0.078,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 09:00:00+00:00,-0.178,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 10:00:00+00:00,0.27199998,98.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 11:00:00+00:00,0.422,98.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 12:00:00+00:00,1.472,92.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 13:00:00+00:00,2.222,88.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 14:00:00+00:00,2.372,87.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 15:00:00+00:00,1.572,91.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 16:00:00+00:00,0.37199998,96.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 17:00:00+00:00,-0.428,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 18:00:00+00:00,-0.47800002,98.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 19:00:00+00:00,-0.578,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 20:00:00+00:00,-0.728,99.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 21:00:00+00:00,-0.92800003,100.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 22:00:00+00:00,-0.278,98.0,0.0
2024-12-27 17:00:05.655480,2024-12-28 23:00:00+00:00,0.322,99.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 00:00:00+00:00,4.6219997,98.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 01:00:00+00:00,4.3719997,99.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 02:00:00+00:00,4.322,98.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 03:00:00+00:00,3.722,99.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 04:00:00+00:00,3.622,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 05:00:00+00:00,3.472,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 06:00:00+00:00,3.0219998,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 07:00:00+00:00,2.872,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 08:00:00+00:00,2.572,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 09:00:00+00:00,2.372,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 10:00:00+00:00,2.572,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 11:00:00+00:00,2.822,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 12:00:00+00:00,2.922,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 13:00:00+00:00,3.072,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 14:00:00+00:00,2.922,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 15:00:00+00:00,2.722,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 16:00:00+00:00,2.722,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 17:00:00+00:00,2.722,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 18:00:00+00:00,2.622,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 19:00:00+00:00,2.672,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 20:00:00+00:00,2.722,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 21:00:00+00:00,2.622,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 22:00:00+00:00,2.572,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-27 23:00:00+00:00,2.322,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 00:00:00+00:00,2.322,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 01:00:00+00:00,2.222,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 02:00:00+00:00,1.6220001,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 03:00:00+00:00,1.2720001,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 04:00:00+00:00,0.97199994,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 05:00:00+00:00,0.472,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 06:00:00+00:00,-0.078,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 07:00:00+00:00,-0.47800002,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 08:00:00+00:00,-0.428,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 09:00:00+00:00,0.022,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 10:00:00+00:00,0.422,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 11:00:00+00:00,0.922,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 12:00:00+00:00,1.472,95.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 13:00:00+00:00,2.072,91.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 14:00:00+00:00,2.2719998,90.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 15:00:00+00:00,1.672,94.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 16:00:00+00:00,0.522,98.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 17:00:00+00:00,-0.22800002,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 18:00:00+00:00,-0.728,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 19:00:00+00:00,-0.128,99.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 20:00:00+00:00,-0.37800002,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 21:00:00+00:00,-0.078,100.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 22:00:00+00:00,0.222,99.0,0.0
2024-12-27 18:00:04.063056,2024-12-28 23:00:00+00:00,0.422,98.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 00:00:00+00:00,4.6219997,98.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 01:00:00+00:00,4.3719997,99.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 02:00:00+00:00,4.322,98.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 03:00:00+00:00,3.722,99.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 04:00:00+00:00,3.622,100.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 05:00:00+00:00,3.472,100.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 06:00:00+00:00,3.0219998,100.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 07:00:00+00:00,2.872,100.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 08:00:00+00:00,2.572,100.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 09:00:00+00:00,2.372,100.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 10:00:00+00:00,2.572,100.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 11:00:00+00:00,2.822,100.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 12:00:00+00:00,2.922,100.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 13:00:00+00:00,3.072,100.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 14:00:00+00:00,2.922,100.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 15:00:00+00:00,2.722,100.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 16:00:00+00:00,2.722,100.0,0.0
2024-12-27 19:00:04.496961,2024-12-27 17:00:00+00:00,2.722,100.0,0.0
